72	mozilla.org	https://www.mozilla.org/
286	weibo.com	https://weibo.com/
290	php.net	https://www.php.net/
294	ok.ru	https://ok.ru/
296	wiley.com	https://www.wiley.com/
301	zendesk.com	https://www.zendesk.com/
304	launchdarkly.com	https://launchdarkly.com/
306	drom.ru	https://www.drom.ru/
307	vk.ru	https://vk.ru/
308	gnu.org	https://www.gnu.org/
311	bilibili.com	https://www.bilibili.com/
314	issuu.com	https://issuu.com/
318	ea.com	https://www.ea.com/
319	dell.com	https://www.dell.com/
365	tp-link.com	https://www.tp-link.com/
366	temu.com	https://www.temu.com/
371	yandex.com	https://yandex.com/
372	globo.com	https://www.globo.com/
377	ivi.ru	https://www.ivi.ru/
379	indeed.com	https://www.indeed.com/
402	yahoo.co.jp	https://www.yahoo.co.jp/
403	sina.com.cn	https://www.sina.com.cn/
405	supercell.com	https://supercell.com/
406	espn.com	https://www.espn.com/
412	intel.com	https://www.intel.com/
414	brave.com	https://brave.com/
415	statista.com	https://www.statista.com/
417	mi.com	https://www.mi.com/
422	cnbc.com	https://www.cnbc.com/
423	go.com	https://www.go.com/
424	vkontakte.ru	https://vk.com/
429	duckduckgo.com	https://duckduckgo.com/
438	ietf.org	https://www.ietf.org/
439	mikrotik.com	https://mikrotik.com/
451	npr.org	https://www.npr.org/
452	mysql.com	https://www.mysql.com/
458	t-mobile.com	https://www.t-mobile.com/
461	mcafee.com	https://www.mcafee.com/
464	duolingo.com	https://www.duolingo.com/
468	gosuslugi.ru	https://www.gosuslugi.ru/
469	indiatimes.com	https://www.indiatimes.com/
471	arxiv.org	https://arxiv.org/
472	shein.com	https://shein.com/
473	docker.com	https://www.docker.com/
478	blogger.com	https://www.blogger.com/
483	2gis.ru	https://2gis.ru/
485	ft.com	https://www.ft.com/
489	slideshare.net	https://www.slideshare.net/
490	claude.ai	https://claude.ai/
504	firefox.com	https://www.mozilla.org/firefox/
507	fandom.com	https://www.fandom.com/
